ID,parent_ID,book_ID,quantity,unitPrice,amount
271ef69a-f653-44aa-bf3a-c97b3a64b260,279fed1c-754c-4f5d-9706-09e4ca37d3e6,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
9bcb279a-8840-477e-bb6a-a9282a4584b3,2da615f1-cd7b-4708-858a-8a38c48571f6,c1b2c3d4-e5f6-7890-abcd-ef1234567810,2,14.99,29.98
c2be83b1-f381-4db6-9544-e91836d3f722,2da615f1-cd7b-4708-858a-8a38c48571f6,c1b2c3d4-e5f6-7890-abcd-ef1234567809,1,13.49,13.49
50793aa5-3601-45e1-9687-556c49723be4,9efbb9c1-1279-40b0-82fb-11ee549a38c4,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
c9a26462-d5df-4379-aa9e-0b5375881905,9efbb9c1-1279-40b0-82fb-11ee549a38c4,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
156391fc-eb0d-4aab-983e-d5335fd22fcb,ae56c3e0-1cb1-45d5-a6e6-e050f51611e2,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
ae1cd440-c37a-4c8b-888f-e7178fe7c45a,ae56c3e0-1cb1-45d5-a6e6-e050f51611e2,c1b2c3d4-e5f6-7890-abcd-ef1234567807,3,9.99,29.97
2b1cb82e-e798-4633-990a-ab778c689bdc,4c65bab5-7985-463d-9196-26a9e57248cd,c1b2c3d4-e5f6-7890-abcd-ef1234567811,1,11.99,11.99
52acc70c-0609-4d09-9daf-9b13fb48a3b3,4c65bab5-7985-463d-9196-26a9e57248cd,c1b2c3d4-e5f6-7890-abcd-ef1234567812,3,9.99,29.97
6c2ee66b-5dee-4fb4-94a3-b88a25a51ae4,4c65bab5-7985-463d-9196-26a9e57248cd,c1b2c3d4-e5f6-7890-abcd-ef1234567813,3,12.49,37.47
ad0f4e20-ad39-4b76-bc48-bc5dca3aeb7a,4c65bab5-7985-463d-9196-26a9e57248cd,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
5b72ce81-d767-4b11-b5a3-d1944813ee3b,34800959-c7eb-4ed1-aa12-4cd3cecc8f64,c1b2c3d4-e5f6-7890-abcd-ef1234567816,3,9.99,29.97
754dea2a-6198-42f5-b1ee-f4e1ae867838,34800959-c7eb-4ed1-aa12-4cd3cecc8f64,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
46204b64-ea44-4b58-9cad-da2dc47e82d5,34800959-c7eb-4ed1-aa12-4cd3cecc8f64,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
fd902090-2b13-45b7-8c6c-26b73534ff82,34800959-c7eb-4ed1-aa12-4cd3cecc8f64,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
4b64f792-20fb-4dab-848f-841895c5ff9f,c6fff2a6-d1f0-43a4-bbb2-09ebfbaeb019,c1b2c3d4-e5f6-7890-abcd-ef1234567819,1,14.49,14.49
5d12782c-8503-43a7-b59e-6e81050e0e3e,c6fff2a6-d1f0-43a4-bbb2-09ebfbaeb019,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
29d1adf1-61a8-4ace-9b34-6a2c3bd5315c,27631959-3b3f-4cd0-9bbe-5786a170a415,c1b2c3d4-e5f6-7890-abcd-ef1234567818,3,10.49,31.47
546e6200-565d-470b-a7b4-266f768b26be,27631959-3b3f-4cd0-9bbe-5786a170a415,c1b2c3d4-e5f6-7890-abcd-ef1234567814,1,7.99,7.99
60212667-9525-4e51-9210-dce24f7023e4,27631959-3b3f-4cd0-9bbe-5786a170a415,c1b2c3d4-e5f6-7890-abcd-ef1234567808,1,11.49,11.49
1e8ed12e-fae2-4947-adc4-0799fb21b631,27631959-3b3f-4cd0-9bbe-5786a170a415,c1b2c3d4-e5f6-7890-abcd-ef1234567806,3,10.99,32.97
45de43b0-d269-4844-b603-b105ec9a6df0,1bac08e3-58fc-48fb-b549-041f88a0ddff,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
4990643a-7208-4842-8db6-39cf9eccb4c1,1bac08e3-58fc-48fb-b549-041f88a0ddff,c1b2c3d4-e5f6-7890-abcd-ef1234567820,3,15.99,47.97
e94dcef9-f1bc-4305-9356-76d0a70084eb,1bac08e3-58fc-48fb-b549-041f88a0ddff,c1b2c3d4-e5f6-7890-abcd-ef1234567811,2,11.99,23.98
660668e5-bf40-4df4-a921-f7699a59534e,1bac08e3-58fc-48fb-b549-041f88a0ddff,c1b2c3d4-e5f6-7890-abcd-ef1234567808,3,11.49,34.47
